"token_address","name","symbol","decimals","logo_uri"
"0x8Fdeef618fB91976AdD0b604d982de421A1b4444","Web2 vs Web","Web3",18,NULL
"0xce1b4293914479d873bD8f3699eA4bD0e29E99c2","Cipher Protocol","CIPHER",8,NULL
"0xBb29BDed48B341e776702Cf67136Ee6923884444","Tomaitare","TOMG",18,NULL
"0x26609CdCF4a84D25692BEA5220f4E007ddFd0Be1","Build On BNB","BOB",18,NULL
"0x85901568722116023f41e7b5A74A291Db0093D93","Bitcoin Platinum","BTCPT",8,NULL
"0x984F3BE0de27F7647F4dfe06D4B7e8CBB8D64444","BNB CHAIN NEWS","BNB NEWS",18,NULL
"0xe683C6E35d2331fed1adF466dCbF458c64a79f5E","Mock Luck","MLK",18,NULL
"0xbe96fcf736ad906b1821ef74a0e4e346c74e6221","NIX","NIX",18,"https://assets.coingecko.com/coins/images/31507/small/1000002051.jpg?1693360173"
"0x54008Db9e7dA06c0c3ad589f58d766BaC4234444","Community Coin","CC",18,NULL
"0x03f9A4a2dA4cc2C242200ad89d07D01cE5104444","THE LJM CARD","THE LJM CARD",18,NULL
"0xe8606dB87c7A5AbBe75b741D5a83c1A1D52f1Db2","GridiumAI","CRDM",18,NULL
"0x87C660d468975Dd70F79341dCaAa219599CC4444","M","M",18,NULL
"0x8CDc14878398A12a3D832B0a9C99c54C441e8572","BULLA","BULLA",18,NULL
"0x58de72e0273cFAf6C3751Ca01C455Fa0FF3a4444","Zimomo","Z",18,NULL
"0xB2aD4A1EEC477641024Ffc9bCEf9eBb4983C3bb7","GodsofDegen","GOD",18,NULL
"0xBD41bFCa91ACBD456120aB3B174aD1e9cdF2d7aB","Funky Bank","FBANK",18,NULL
"0xBd1D82DD63E2aA4b9E915d102dedB9AC9521cA61","chAtoshI","CHATOSHI",8,NULL
"0x0C8D0D22842AbeA48761143ab783965618e24444","KITTY","KITTY",18,NULL
"0x25bEE36da8FBF4FD9e8A2C893Fb691935cb9Dac5","DexEx","DexEx",9,NULL
"0xe8C57eab3Ed76b9d0E78F835BF077f277ec98996","BALLTZE","BALLTZE",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0xe8c57eab3ed76b9d0e78f835bf077f277ec98996.png?key=95a41b&size=xl"
"0x68485afea9a4f50d14893defe476970a6e7f4444","Labubu","LABUBU",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0x68485afea9a4f50d14893defe476970a6e7f4444.png?size=xl"
"0x34a403c93B0A4CDf4Df59d27D564d8E51418fCf6","Termi X AI","Termi",18,NULL
"0x355bd052e702F0200458ac7351b787d9938c50A6","TRUMPxMUSK","TRUMPX",18,NULL
"0x131117E7926E0872466B7D96c7137693595E4444","Illumeownation","Illumeownation",18,NULL
"0xBe1a001FE942f96Eea22bA08783140B9Dcc09D28","Beta Finance","BETA",18,"https://assets.coingecko.com/coins/images/18715/small/beta_finance.jpg?1633087053"
"0x6fb70734F2e4048E47863e20DDEFA83d5F94AA8E","101M","101M",8,NULL
"0xCa6192FDF5Aea28Fc0102619C853Ffd705ce2868","LuLu","LULU",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0xca6192fdf5aea28fc0102619c853ffd705ce2868.png?size=xl"
"0x16e1226Aa72CA03eaE03Eb96f491e600F9C13E44","safeINU","safeINU",9,NULL
"0xa33a6Ef103B4ED51117070858b48f4382E36319D","t.me/metartbsc","$METART",9,NULL
"0x443cAb9583B83eAA7A712c9D64525E57E2a7eB3f","Torum","XTM",18,"https://assets.coingecko.com/coins/images/18393/small/torum-transparent-cmc.png?1631760805"
"0x34Eb2787162B7447cED2F03eAaF895E0465D6A79","Oga Army","OA",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0x34eb2787162b7447ced2f03eaaf895e0465d6a79.png?size=xl"
"0x7FC027bDD86bcCac037d7D8377FEc4CD09087c8d","Twitter Shiba Inu","TWTSHIB",9,NULL
"0xFD03779E0494C67185a40EAD3a2E569b0688e27e","HUMA","HUMA",18,NULL
"0x8ae86Fb936772F16b5CAaeb77aE59505831C183e","Amazon","Amazon",18,NULL
"0xB9f9b3c0e931087a9ded879d14106e4953014444","Wow 73","W",18,NULL
"0xDA4268f8f83bee6bA92D7dB378D040EDd242F0a6","SafeDragon","DRAGON",18,NULL
"0x6D20BC9edaA424D209ca5987df138b228F637Dd0","Intel Ai","Intel",18,NULL
"0x3217A307213daD649e353A653Fb64d56da7f1935","HUMA","HUMA",18,NULL
"0x409af5abd54b38319dadcd72ad8eb11c80b54444","JOYCOIN","JCOIN",18,NULL
"0x089A29D0FA1B0172fC5aD278F81888CcC964B9F7","Taiki","TAIKI",18,NULL
"0x193142B00EEDa6c746b2df400b3E47c42dfC4Afd","Gujju Inu","GINU",18,NULL
"0x27EE3875bC976F32b03930cFc6f8ce55F38E4444","Kidflix","KIDFLIX",9,NULL
"0x54323a370B1479de209E9057F7dC128a52754444","Gorila in banana","$BANANA",18,NULL
"0x5867A1e131ae6765b0b1A9D229c6fFD332d7E664","Microsoft","Microsoft",18,NULL
"0xb39841A12C5E6263d8e2A56fe25DeF0c1A791293","Wet AI","WETAI",18,NULL
"0x75E6915AFEc4fa54c0e4A9E01F9FCb4ba14202Bc","USD1LUCKY","ULUCKY",18,NULL
"0x7994C2B0dff4f1E85f7395df50aC9Db22e127939","Dragonz Land","DRAGONZ",8,NULL
"0xFb99503568DCf6f6BF7ce82Eb02315A7F8714444","404","404",18,NULL
"0xcE366f1302530E859302584943eed6e4F0734444","ATH","B",18,NULL
"0x53b68995D533262D1c8A9e9BbB0B71fBA0B5B09d","DREAMX","bbb",18,NULL
"0xfceb31a79f71ac9cbdcf853519c1b12d379edc46","Lista DAO","LISTA",18,"https://coin-images.coingecko.com/coins/images/38068/small/lista.png?1716443925"
"0xeD11a362959B9C79FF0bb86AA5d8c8E84af14444","Blue Croak","BC",18,NULL
"0x14FedD71037fdEF24Ae6Adc456eab636609Ef64F","HODL","HODL",5,NULL
"0x36cFCdeF2B8e53D7ED01cf6c184a989a92f178eD","Caila","CA",18,NULL
"0x87E373fD7D7f82BE1E8F3082D0BfC2C2a9264444","BNB Nokia","Nokia",18,NULL
"0xCD59AE2544aCe4824eFd10C82F3CA89fF55E12Bc","BULLA","BULLA",18,NULL
"0x3Ee2113038f1AcFd36F99820e127C875b9a94444","Kekius Maximus","Kekius Maximus",9,NULL
"0xd603573cFB67Ecdb3BaFFf465447ac700eED2C1e","Launch Coin on Believe","LAUNCHCOIN",18,NULL
"0x20042cB6CA692eEFa36944E51AE7A2581e4C4444","Cat OKAK","$OKAK",18,NULL
"0xD304239D242e06AF1DC3DAB875adafD861fD4444","*U*","*U*",18,NULL
"0x535154b23670a8c96e68230cd59e7754884fd67e","name_unavailable","NONE",18,NULL
"0xFC43CECaa4F004ABb76Db41726Cba48Dca794444","MEMESTORY","MEMEFIGHT",18,NULL
"0xc64CD37700b3e6020BEa70D4b701309A94F94444","BIAO","BIAO",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0xc64cd37700b3e6020bea70d4b701309a94f94444.png?size=xl"
"0x49393f48e21459403F762BfAE934302D4cAF12d7","Power Mole","PMOLE",18,NULL
"0xFb49303dA71fDbe8D41c2A37082dfEf8C1e53601","OSOL AI Index","OSOL",8,NULL
"0x68224762a24128288cB72a91EE42D7108bec2EE7","SOLANA.MOON2.0","SOLANA.MOON2.0",9,NULL
"0x4815C05c091C9BbD4818a3842B55F98Ef3e5f27d","Trilology","TRILO",1,NULL
"0x23fe903be385832fd7bb82bf1fee93f696278888","DORA","DORA",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0x23fe903be385832fd7bb82bf1fee93f696278888.png?size=xl"
"0x83edd3923940422f780072052b30f2be9da9b831","Fora","FORA",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0x83edd3923940422f780072052b30f2be9da9b831.png?size=xl"
"0x6c6f99c1818838f3801405cb70bd7592e97da4ac","Venom","VENOM",18,NULL
"0xFAA50E46aDea4D1bCa2f5dc034F4235bD54c876a","DREAMX","bbb",18,NULL
"0x76A797A59Ba2C17726896976B7B3747BfD1d220f","Wrapped TON Coin","TONCOIN",9,"https://assets.coingecko.com/coins/images/17980/small/ton_symbol.png?1670498136"
"0x6a259A6BbBc39048be877e1742Df97c53eF34444","Alpha","A",18,NULL
"0xe3DABB4b58f6B87550084cAe620Ab08F9e6e8C3D","BULLA","BULLA",18,NULL
"0xfd4f2caf941b6d737382dce420b368de3fc7f2d4","Patex Token","PATEX",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0xfd4f2caf941b6d737382dce420b368de3fc7f2d4.png?key=e9395c&size=xl"
"0x4f6a72cB21731c25948A17E839380EadD920e05A","Make Europe Great Again","MEGA",8,NULL
"0x2768c026dD289698eDED90e74aF45E4dFa5F4444","Laws","LAWS",18,NULL
"0x1536a0c9d982c61d8c014f1322515061d3dd8f51","Apocalypse","APO",18,NULL
"0x0c8c133d6765218c7e88e0f9dd4dcee05ee779d0","X Token","X",18,NULL
"0xfffD65cbD8BEB6a1870Cc9E20236F5105a630CBB","Moolah","Moolah",18,NULL
"0xBfEF56Df61F768b00A079E3b1942B759ac22De44","OXFutbol","FUTBOL",18,NULL
"0x6f788054faEE5554f6Ea46265743AD7694314444","KILL BILL","KILL BILL",18,NULL
"0xA2b48f11Ee537253d368f1Ba06b4aD98EC6F4444","FACTORY DIRECTOR","FD",18,NULL
"0x32568470dF0f74eeF9Fe1d8E7D5FD642673eE1B5","Ecorpay Token","ECOR",8,NULL
"0x4aAC255b041B44960998982A33f69342A2a64444","Grok404","GROK404",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0x4aac255b041b44960998982a33f69342a2a64444.png?size=xl"
"0x499caE4F438CD4f810d77E97cCA9cC87A8E24444","WLFIEMOJI","WLFIEMOJI",18,NULL
"0xC2559129eF16ACca893a95c4641964df6d5EC259","Memecoin1","M1",18,NULL
"0x5554229C830F4fdAca8e40bc72d5b33F0e8Adf03","Trump V5","TRUMPV5",18,NULL
"0xCD664BA6Ec2fc8bfca0c66BC381710A3d9f34444","BOB'S HAMMER","HAMMER",18,NULL
"0xB4b221F8BDCEc337E885Ac7EF6B236DEb507508E","Instagram","INSTAGRAM",18,NULL
"0x17b17039711e61f8f5232c28d124ddaa2231bbff","Okratech","ORT",18,NULL
"0x56097E64820D71c77658368c21173F1c097C4444","Binance Builder","Binance Builder",18,NULL
"0x73b35A7A6aA6E38931648641fe612e43f87474d7","Moolah","MOOLAH",18,NULL
"0x2f20a72d53c064c3594c45c6c245a289838ffb43","SCA","SCA",18,NULL
"0xff43F4043Cd3881780806150D09AB94aD1E94444","VAMPBNB","VAMP",18,NULL
"0x35f7CD23893742f3E32c932B080256FF7754D0D4","Polyhedra Network","ZK",9,NULL
"0xE911669B54cB2Ed06994C00ACCE545aE36Eb4444","MADFIA","MADF",18,NULL
"0x9BE8F376F61c9bc9554F509792c1dB4525C4b06a","All-Time-High Now","ATHnow",18,NULL
"0xb9c9Bfa5E44d1d942dAE0604199F12BaF1af709a","Caila","CA",18,NULL
"0xb6cde994a5c14aada8bb004e302d3425ce108639","naiive","NAIIVE",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0xb6cde994a5c14aada8bb004e302d3425ce108639.png?size=xl"
"0x7ae72a1B10409f8DD56d4d0a8d43b9d6eEDB4444","WeChat","WeChat",18,NULL
"0x22eDb6BE8111a4ccED7F615F447857d93F2D4444","Build & Build Corp","BBC",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0x22edb6be8111a4cced7f615f447857d93f2d4444.png?size=xl"
"0x3432aBc543d5A9028fC43B69C4200f5a054F703a","OFFICIAL VITALIK","VITALIK",8,NULL
"0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c","Wrapped BNB","WBNB",18,"https://assets.coingecko.com/coins/images/12591/small/binance-coin-logo.png?1600947313"
"0x3Fb8ACc94EcE387FA56288cb5abbBA59F1F84444","MOONMASK","MOONMASK",18,NULL
"0xdf1907697f5167801B0b9deE1D43Ec4F96b34444","Moolah","MOOLAH",18,NULL
"0xCcfA9f8d636B94B7f61cfef2e681E9C265907d6B","Baby Doge King","bDogeKing",18,NULL
"0xC91AF9a60b4cCe9a02a3334A019B0D4283bf9a18","Mavrk","MAVRK",18,NULL
"0xe5e1177aa0fa551bf001371a859a1cf97d7d8997","NNT","NNT",18,NULL
"0xa08e171B2383ff3f9e5fa68fd153662d7e601B10","Paper Ape","PAPER",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0xa08e171b2383ff3f9e5fa68fd153662d7e601b10.png?size=xl"
"0x7251673656870c5665585A2bC0f8B89a3a4021Ab","Pudgy Penguins","PENGU",18,NULL
"0x77e102a85b8a57fa3b262b232ca5e6216d164444","GGBOND","GGBOND",18,NULL
"0x03f5c6a5449BD9C54E134168E643042fFa46A541","Luna by Virtuals","LUNA",8,NULL
"0xa853aC58a5D0e6388Fb8E3EE26a702b109dcbc2B","CryptoGPT","GPT",18,NULL
"0x41b19651182Ee7Ae64Bd65Afe9dF7255756671BC","Amazon","Amazon",18,NULL
"0xf001da566c80716f434c4cb1de3afca131dbafda","Concrete","CRT",18,"https://logo1.birdeye.so/resources/bsc/0xf001da566c80716f434c4cb1de3afca131dbafda.jpg"
"0x6D2302186Ee8992155bccB845CFA462A3C514444","GameFi Gameplay","GameFi Gameplay",18,NULL
"0xe871e127e0aa2c05a2daf05094dd60a1b3834444","TTDOG","TTDOG",18,NULL
"0xb470978a9AEBaFEeca5520B8c9891794fa3c4444","MUBARAK 2","MUBARAK2",18,NULL
"0x02aed2e6d622440524F938cA323B552983DD47d2","gnus","gnus",18,NULL
"0x1283eE6f4Ba428272fd4cd4d473EF74e0184f935","Freya by Virtuals","FREYA",8,NULL
"0x4a8166E873A3218b988E75e9d69322d77A581b52","Agent Ollie","OLLIE",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0x4a8166e873a3218b988e75e9d69322d77a581b52.png?size=xl"
"0x3d4f0513E8a29669B960f9dBcA61861548A9A760","Banana For Scale","$BANANA",18,"https://logo1.birdeye.so/resources/bsc/0x3d4f0513e8a29669b960f9dbca61861548a9a760.png"
"0x670E2818E482ecBE885EB71294adC8FE497b1BB6","V-Dimension","VDS",8,NULL
"0x20482b0b4d9d8f60d3AB432b92F4c4B901a0D10C","Rekt","REKT",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0x20482b0b4d9d8f60d3ab432b92f4c4b901a0d10c.png?size=xl"
"0x8076c74c5e3f5852037f31ff0093eeb8c8add8d3","SafeMoon [OLD]","SAFEMOON",9,"https://assets.coingecko.com/coins/images/14362/small/174x174-white.png?1617174846"
"0x070DbCE3B4805AC619ba3DE669d9cE245FCce38b","SOON","SOON",18,NULL
"0x2e8Ad3cAA24891Dbbf02A4A5e91aaFF8c73a4444","BYBITBUBU","BYBITBUBU",18,NULL
"0x18b1AFfdB3bC8D58CDFAe5bf75f205aaD95A4444","T","T",18,NULL
"0xB6D91348f80d789D1357049E339F40A2ed9bA68F","BC","BC",3,NULL
"0x0D4bFDB555f506B8E0179efD59eaA62Ae30B4444","Divine","Divine",18,NULL
"0xBaCbFC10F3f441467d20D7F82587784080714444","WLFIPEPE","WLFIPEPE",18,NULL
"0x82E0dAa5C239990d12115eBEa1c67fBd080e4444","great Morning ","GM",18,NULL
"0x5589B3F1A98E3B01518c6d654623b9b0526e4444","6.1","6.1",18,NULL
"0x9DFE58a6684A24107Eef411EEc6373Db40C7aeDd","Rainbow Cat","RCAT",18,NULL
"0x2d7c1cADA172Aa23bB5b547a408F1e311fAA4444","wm","1000000",18,NULL
"0x5dB4F280264B9E2BF657AD5d190Dc21426E7C500","King Kong","KINGKONG",18,NULL
"0x2e380C46eA0a9dF04A1f7E04cC168EF75908274d","Hangover Stone","HSTONE",18,NULL
"0x217881AD231011724c99312135ca021B54d8f71d","Crazy Doopy","DOOP",18,NULL
"0x4D21177Bf8a0F9cfAca6d0f568Ff3e79a121B106","wHOUND","WHOUND",18,NULL
"0x6ccBf2DDF3bC4839824276E81579C11b925488dE","BONDEX","BDXN",8,NULL
"0xAC39a72C790157D10731e88Df1497A4947464444","SnookerGame","SNR",18,NULL
"0x52bf2b94Ab3c33867c4CA5849E529290baaf692c","VistaMurad","VMURAD",18,NULL
"0x001e9edde3A0BA0e2BbDC07883A222fdEa8b4444","Builder NYC Bunker","BNB",18,NULL
"0xeC54cf236Cd9CE647eDebCd4661F3DE6715D4444","Komodo coin","KOCO",18,NULL
"0xF3cb77B5FCA2B5a9E1A199fb9Fc29071f6A7eE24","Bondex","BDXN",18,NULL
"0x959b974C2b62f11AE8deE1E1E1fa4aA745694444"," Bid/Ask Price"," BID/ASK PRICE",9,NULL
"0xf448E3880761A274616c7Ef870Ca04C88Cbb19fd","Trump Coin","TCOIN",8,NULL
"0x3a96365B397d8d80f38F70Ae581a8f1B96bd9cca","PGE","PGE",18,NULL
"0x45Aa4eb5094850faD2EAEef03f872d59cDF81b6F","Hourglass","WAIT",18,NULL
"0x5FEd6bBbE206A292d3C1BC83c657E798AC52E01d","Bubble Shiba","BSHIBA",9,NULL
"0xabbAFe952a217Db8dB9f43034A83a99bE881225B","Justice for Binance","BINANCE",9,NULL
"0x5cA8ec83B5fc8B23040fF1E7831d9f39e18Ae828","MoonLight","MoonLight",9,NULL
"0x2CEA524c4fCbea61Af1FEA727217D77A62194444","REAL MADRID","REAL",18,NULL
"0xC07c5e764Ca4204610706ed98718866312974444","Weekend Warrior","WW",18,NULL
"0x7cEB544e7d33277489eD106c30d86C1a24A64444","NeoGrok","NeoGrok",18,NULL
"0xcf67499763eCaa95Bbd07F677f46237809a83BF5","Nacho the Kat","NACHO",8,NULL
"0xf8d881ed035ce571Ba872b82cd9750Be605Dd783","Koma Inu","KOMA",8,NULL
"0x46f69a68482ae252a489612c689ba68087796c39","Baby Troll","BABYTROLL",9,"https://cdn.dexscreener.com/cms/images/593ece66f6b842e88fb8dc6f20d2599f79b59ef898dcef059992ed84f33ca877?width=64&height=64&fit=crop&quality=95&format=auto&size=xl"
"0x9663aef74004188Eb437B84a45f86199A99DE18b","BOBO","BOBO",18,NULL
"0x534C3A5eD69B5a3A7cD0bAe352150488A43B9Ba5","Shrimp Paste","SHRIMP",8,NULL
"0x0fcfe33b46e5b21e5e96b722d4c85510198f9255","Mansory Token","MNSRY",18,"https://coin-images.coingecko.com/coins/images/54875/large/token.png?1742245333"
"0x11d4840F0395e0A298D7aC5d2B09307D6a1b7206","tete","tete",18,NULL
"0x779e178083367004675Ce8A9947c5D8D908B1229","Keke The Frog","KEKE",8,NULL
"0x52842fbed9e0bcb697916ca90687d6d0298497fb","Binance Intern","INTERN",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0x52842fbed9e0bcb697916ca90687d6d0298497fb.png?size=xl"
"0x02C930308Fa7dea07f54505DeA2928bF78954444","Trumpbubu","Trumpbubu",18,NULL
"0xfB72919181650FeF4CECf1088f229dA6aBC24444","XAUT0","XAUT0",18,NULL
"0x1127A9c3dbC5410A805b44E2E061dcFB145f56f2","Robie The Robot","$ROBIE",18,NULL
"0x27a1ed5B23fFAAC8a4F308aF4e4a56e8e80a4444","Builder","BUILDER",18,NULL
"0xD06593228d12B02567894A8a955880E9572D48e5","Little Floki Cheems","LFC",9,NULL
"0x595e21b20e78674f8a64c1566a20b2b316bc3511","BULLA","BULLA",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0x595e21b20e78674f8a64c1566a20b2b316bc3511.png?size=xl"
"0x765Fc98938c63006f7ecdD47276788d110324444","Wawa The Frog","WAWA",18,NULL
"0x0938ac0519276423F0BeC71f53971eD564fC284d","Bad Silly Cat","BSC",18,NULL
"0x920E901BB53c773f6aFfECEa624f3744e575CC7B","AAAAAAAAAAAAAAA","BBBBBBBBBBBBBB",9,NULL
"0x6D15988a08FD15178E8DED23dceb5cFa42C14444","make usd1 greatagain","M",18,NULL
"0x468932a2aE77442F6b4062a82C9A6ca427734444","DeAI","DeAI",18,NULL
"0x2F9273355BC9e3939710d61d61058294Acf2f7e0","Beta Tether","USDT",18,NULL
"0x192F5907C4f6B7736C4aa8Bcb3B410D209E36277","Alpha Finance","ALFA",18,NULL
"0x6A0D6B965c92890E1089B6b3D670EfAc909C4444","Dog","D",18,NULL
"0x165b886F8383894ACe0254A59F0b665863465EaB","Tether USD","USDT",18,NULL
"0x081D5E74497884826Bb3Da9cef098F0983A2fe47","Mubarak","MUBARAK",18,NULL
"0xc256560723003117421F262D8e2Aa56C3D164444","FTMO.com","FTMO",18,NULL
"0x920F1435519B0Ab46C75336a8C9e58BDF5e94444","Green Candle","Candle",9,NULL
"0x297CA1A9DF155e7616c393610e6034bF05D94444","Binance Frog","bebe",18,NULL
"0xA0423d4b2DCfeD974E87579f10DF2F4D878A4444","catwifmask","MASK",18,NULL
"0xb69F08025A28d1C103C5f1EB15dA06CbFF59A879","BULLA","BULLA",18,NULL
"0xeE8C70B2829BCF74Ad7757fd512A6Feffde4bf8b","🦋 Biopr","🦋 Biopr",18,NULL
"0x7d4c2bdBC891f391FaD6F2D6ed0BB4a45259Fb4b","WOMP","W",18,"https://dd.dexscreener.com/ds-data/tokens/bsc/0x7d4c2bdbc891f391fad6f2d6ed0bb4a45259fb4b.png?size=xl"
"0xabb9694C25ddb8010205d7578950D1DCa95d4444","！","！",18,NULL
"0x9d5A77D623E973CaDB6D0Ef21c10aEd7fE5b4444","BEBE","BEBE",18,NULL
